from, to, demand
91, 177, 340
91, 178, 225
91, 179, 225
91, 180, 215
91, 181, 285
91, 182, 255
91, 183, 245
91, 184, 225
91, 185, 400
91, 186, 365
91, 187, 275
91, 188, 355
91, 189, 350
91, 190, 290
91, 191, 290
92, 1, 385
92, 2, 400
92, 3, 395
92, 4, 420
92, 5, 470
92, 6, 480
92, 7, 480
92, 8, 505
92, 9, 500
92, 10, 435
92, 11, 415
92, 12, 365
92, 13, 415
92, 14, 425
92, 15, 300
92, 16, 290
92, 17, 340
92, 18, 255
92, 19, 370
92, 20, 360
92, 21, 365
92, 22, 390
92, 23, 415
92, 24, 485
92, 25, 480
92, 26, 430
92, 27, 440
92, 28, 435
92, 29, 415
92, 30, 490
92, 31, 540
92, 32, 395
92, 33, 365
92, 34, 385
92, 35, 415
92, 36, 370
92, 37, 355
92, 38, 345
92, 39, 330
92, 40, 360
92, 41, 405
92, 42, 425
92, 43, 205
92, 44, 220
92, 45, 230
92, 46, 265
92, 47, 275
92, 48, 360
92, 49, 385
92, 50, 355
92, 51, 405
92, 52, 385
92, 53, 375
92, 54, 330
92, 55, 330
92, 56, 425
92, 57, 350
92, 58, 320
92, 59, 390
92, 60, 380
92, 61, 365
92, 62, 345
92, 63, 335
92, 64, 310
92, 65, 295
92, 66, 330
92, 67, 410
92, 68, 375
92, 69, 370
92, 70, 280
92, 71, 405
92, 72, 380
92, 73, 365
92, 74, 395
92, 75, 370
92, 76, 345
92, 77, 335
92, 78, 340
92, 79, 365
92, 80, 390
92, 81, 355
92, 82, 355
92, 83, 425
92, 84, 320
92, 85, 305
92, 86, 320
92, 87, 325
92, 88, 345
92, 89, 325
92, 90, 300
92, 91, 310
92, 93, 370
92, 94, 360
92, 95, 310
92, 96, 445
92, 97, 230
92, 98, 225
92, 99, 230
92, 100, 235
92, 101, 320
92, 102, 340
92, 103, 345
92, 104, 470
92, 105, 380
92, 106, 205
92, 107, 200
92, 108, 205
92, 109, 200
92, 110, 295
92, 111, 380
92, 112, 335
92, 113, 310
92, 114, 290
92, 115, 330
92, 116, 410
92, 117, 445
92, 118, 355
92, 119, 205
92, 120, 280
92, 121, 405
92, 122, 355
92, 123, 350
92, 124, 375
92, 125, 285
92, 126, 370
92, 127, 300
92, 128, 325
92, 129, 310
92, 130, 440
92, 131, 365
92, 132, 325
92, 133, 230
92, 134, 240
92, 135, 375
92, 136, 420
92, 137, 450
92, 138, 315
92, 139, 290
92, 140, 275
92, 141, 270
92, 142, 265
92, 143, 275
92, 144, 285
92, 145, 380
92, 146, 350
92, 147, 310
92, 148, 295
92, 149, 270
92, 150, 340
92, 151, 485
92, 152, 325
92, 153, 315
92, 154, 310
92, 155, 340
92, 156, 525
92, 157, 510
92, 158, 470
92, 159, 455
92, 160, 440
92, 161, 420
92, 162, 400
92, 163, 385
92, 164, 375
92, 165, 355
92, 166, 220
92, 167, 225
92, 168, 265
92, 169, 405
92, 170, 230
92, 171, 400
92, 172, 255
92, 173, 510
92, 174, 470
92, 175, 455
92, 176, 440
92, 177, 420
92, 178, 195
92, 179, 200
92, 180, 190
92, 181, 250
92, 182, 220
92, 183, 210
92, 184, 190
92, 185, 465
92, 186, 400
92, 187, 260
92, 188, 340
92, 189, 320
92, 190, 390
92, 191, 390
93, 1, 390
93, 2, 405
93, 3, 405
93, 4, 460
93, 5, 500
93, 6, 510
93, 7, 470
93, 8, 470
93, 9, 480
93, 10, 450
93, 11, 440
93, 12, 420
93, 13, 350
93, 14, 330
93, 15, 340
93, 16, 390
93, 17, 300
93, 18, 220
93, 19, 410
93, 20, 415
93, 21, 380
93, 22, 395
93, 23, 415
93, 24, 470
93, 25, 510
93, 26, 430
93, 27, 435
93, 28, 460
93, 29, 475
93, 30, 480
93, 31, 515
93, 32, 430
93, 33, 410
93, 34, 395
93, 35, 375
93, 36, 375
93, 37, 365
93, 38, 355
93, 39, 345
93, 40, 315
93, 41, 375
93, 42, 425
93, 43, 185
93, 44, 150
93, 45, 210
93, 46, 270
93, 47, 295
93, 48, 375
93, 49, 395
93, 50, 375
93, 51, 410
93, 52, 395
93, 53, 385
93, 54, 350
93, 55, 355
93, 56, 415
93, 57, 320
93, 58, 380
93, 59, 385
93, 60, 380
93, 61, 370
93, 62, 355
93, 63, 345
93, 64, 330
93, 65, 315
93, 66, 355
93, 67, 410
93, 68, 380
93, 69, 385
93, 70, 380
93, 71, 400
93, 72, 390
93, 73, 380
93, 74, 315
93, 75, 320
93, 76, 310
93, 77, 320
93, 78, 330
93, 79, 345
93, 80, 400
93, 81, 375
93, 82, 370
93, 83, 420
93, 84, 350
93, 85, 340
93, 86, 340
93, 87, 340
93, 88, 365
93, 89, 350
93, 90, 330
93, 91, 340
93, 92, 370
93, 94, 360
93, 95, 445
93, 96, 410
93, 97, 220
93, 98, 75
93, 99, 110
93, 100, 125
93, 101, 325
93, 102, 350
93, 103, 355
93, 104, 445
93, 105, 390
93, 106, 90
93, 107, 95
93, 108, 120
93, 109, 125
93, 110, 325
93, 111, 390
93, 112, 355
93, 113, 325
93, 114, 315
93, 115, 345
93, 116, 400
93, 117, 440
93, 118, 350
93, 119, 145
93, 120, 345
93, 121, 395
93, 122, 365
93, 123, 360
93, 124, 380
93, 125, 315
93, 126, 375
93, 127, 315
93, 128, 340
93, 129, 295
93, 130, 450
93, 131, 350
93, 132, 295
93, 133, 215
93, 134, 235
93, 135, 350
93, 136, 410
93, 137, 360
93, 138, 200
93, 139, 330
93, 140, 295
93, 141, 275
93, 142, 265
93, 143, 285
93, 144, 310
93, 145, 390
93, 146, 360
93, 147, 330
93, 148, 310
93, 149, 295
93, 150, 300
93, 151, 510
93, 152, 340
93, 153, 380
93, 154, 330
93, 155, 365
93, 156, 505
93, 157, 495
93, 158, 465
93, 159, 450
93, 160, 440
93, 161, 425
93, 162, 405
93, 163, 390
93, 164, 380
93, 165, 365
93, 166, 250
93, 167, 255
93, 168, 250
93, 169, 440
93, 170, 180
93, 171, 420
93, 172, 175
93, 173, 495
93, 174, 465
93, 175, 450
93, 176, 440
93, 177, 425
93, 178, 220
93, 179, 165
93, 180, 155
93, 181, 270
93, 182, 245
93, 183, 235
93, 184, 215
93, 185, 475
93, 186, 420
93, 187, 175
93, 188, 345
93, 189, 335
93, 190, 390
93, 191, 390
94, 1, 365
94, 2, 375
94, 3, 375
94, 4, 430
94, 5, 470
94, 6, 475
94, 7, 475
94, 8, 430
94, 9, 435
94, 10, 405
94, 11, 385
94, 12, 350
94, 13, 325
94, 14, 290
94, 15, 310
94, 16, 400
94, 17, 140
94, 18, 270
94, 19, 285
94, 20, 285
94, 21, 325
94, 22, 305
94, 23, 365
94, 24, 415
94, 25, 480
94, 26, 435
94, 27, 440
94, 28, 435
94, 29, 445
94, 30, 445
94, 31, 480
94, 32, 360
94, 33, 330
94, 34, 350
94, 35, 400
94, 36, 385
94, 37, 375
94, 38, 360
94, 39, 345
94, 40, 305
94, 41, 305
94, 42, 435
94, 43, 135
94, 44, 145
94, 45, 155
94, 46, 220
94, 47, 240
94, 48, 335
94, 49, 350
94, 50, 330
94, 51, 370
94, 52, 360
94, 53, 345
94, 54, 300
94, 55, 295
94, 56, 370
94, 57, 320
94, 58, 350
94, 59, 400
94, 60, 390
94, 61, 375
94, 62, 355
94, 63, 345
94, 64, 325
94, 65, 310
94, 66, 300
94, 67, 345
94, 68, 300
94, 69, 315
94, 70, 305
94, 71, 320
94, 72, 340
94, 73, 320
94, 74, 350
94, 75, 335
94, 76, 320
94, 77, 295
94, 78, 305
94, 79, 320
94, 80, 370
94, 81, 310
94, 82, 315
94, 83, 310
94, 84, 305
94, 85, 290
94, 86, 295
94, 87, 300
94, 88, 320
94, 89, 310
94, 90, 295
94, 91, 290
94, 92, 360
94, 93, 360
94, 95, 455
94, 96, 395
94, 97, 190
94, 98, 60
94, 99, 95
94, 100, 120
94, 101, 310
94, 102, 335
94, 103, 340
94, 104, 445
94, 105, 390
94, 106, 100
94, 107, 95
94, 108, 125
94, 109, 125
94, 110, 285
94, 111, 310
94, 112, 300
94, 113, 300
94, 114, 280
94, 115, 310
94, 116, 385
94, 117, 405
94, 118, 365
94, 119, 120
94, 120, 290
94, 121, 375
94, 122, 350
94, 123, 345
94, 124, 365
94, 125, 280
94, 126, 360
94, 127, 300
94, 128, 320
94, 129, 275
94, 130, 410
94, 131, 315
94, 132, 170
94, 133, 185
94, 134, 200
94, 135, 265
94, 136, 335
94, 137, 265
94, 138, 175
94, 139, 275
94, 140, 245
94, 141, 230
94, 142, 220
94, 143, 235
94, 144, 260
94, 145, 335
94, 146, 315
94, 147, 295
94, 148, 280
94, 149, 275
94, 150, 265
94, 151, 480
94, 152, 300
94, 153, 305
94, 154, 295
94, 155, 305
94, 156, 460
94, 157, 450
94, 158, 425
94, 159, 415
94, 160, 400
94, 161, 385
94, 162, 370
94, 163, 360
94, 164, 355
94, 165, 335
94, 166, 225
94, 167, 230
94, 168, 250
94, 169, 365
94, 170, 130
94, 171, 375
94, 172, 150
94, 173, 450
94, 174, 425
94, 175, 415
94, 176, 400
94, 177, 385
94, 178, 200
94, 179, 135
94, 180, 130
94, 181, 265
94, 182, 235
94, 183, 220
94, 184, 205
94, 185, 425
94, 186, 380
94, 187, 150
94, 188, 355
94, 189, 335
94, 190, 305
94, 191, 305
95, 1, 370
95, 2, 385
95, 3, 385
95, 4, 380
95, 5, 475
95, 6, 485
95, 7, 480
95, 8, 425
95, 9, 445
95, 10, 445
95, 11, 390
95, 12, 330
95, 13, 285
95, 14, 265
95, 15, 245
95, 16, 635
95, 17, 530
95, 18, 305
95, 19, 320
95, 20, 295
95, 21, 360
95, 22, 335
95, 23, 365
95, 24, 425
95, 25, 485
95, 26, 410
95, 27, 370
95, 28, 385
95, 29, 395
95, 30, 450
95, 31, 510
95, 32, 415
95, 33, 390
95, 34, 375
95, 35, 415
95, 36, 400
95, 37, 390
95, 38, 380
95, 39, 360
95, 40, 360
95, 41, 360
95, 42, 360
95, 43, 110
95, 44, 110
95, 45, 110
95, 46, 130
95, 47, 175
95, 48, 345
95, 49, 360
95, 50, 345
95, 51, 380
95, 52, 370
95, 53, 355
95, 54, 320
95, 55, 320
95, 56, 350
95, 57, 335
95, 58, 370
95, 59, 405
95, 60, 400
95, 61, 385
95, 62, 370
95, 63, 360
95, 64, 340
95, 65, 325
95, 66, 320
95, 67, 365
95, 68, 330
95, 69, 335
95, 70, 355
95, 71, 340
95, 72, 360
95, 73, 340
95, 74, 365
95, 75, 350
95, 76, 335
95, 77, 305
95, 78, 310
95, 79, 325
95, 80, 375
95, 81, 330
95, 82, 335
95, 83, 320
95, 84, 310
95, 85, 305
95, 86, 310
95, 87, 310
95, 88, 335
95, 89, 320
95, 90, 305
95, 91, 305
95, 92, 310
95, 93, 445
95, 94, 455
95, 96, 365
95, 97, 155
95, 98, 165
95, 99, 170
95, 100, 185
95, 101, 310
95, 102, 335
95, 103, 335
95, 104, 430
95, 105, 405
95, 106, 140
95, 107, 125
95, 108, 145
95, 109, 145
95, 110, 295
95, 111, 330
95, 112, 320
95, 113, 305
95, 114, 310
95, 115, 320
95, 116, 350
95, 117, 375
95, 118, 380
95, 119, 160
95, 120, 330
95, 121, 360
95, 122, 345
95, 123, 340
95, 124, 360
95, 125, 290
95, 126, 355
95, 127, 280
95, 128, 325
95, 129, 280
95, 130, 420
95, 131, 165
95, 132, 135
95, 133, 145
95, 134, 155
95, 135, 230
95, 136, 335
95, 137, 310
95, 138, 135
95, 139, 150
95, 140, 140
95, 141, 130
95, 142, 125
95, 143, 145
95, 144, 160
95, 145, 350
95, 146, 330
95, 147, 305
95, 148, 290
95, 149, 200
95, 150, 135
95, 151, 500
95, 152, 315
95, 153, 365
95, 154, 305
95, 155, 325
95, 156, 495
95, 157, 485
95, 158, 455
95, 159, 445
95, 160, 420
95, 161, 410
95, 162, 390
95, 163, 380
95, 164, 375
95, 165, 350
95, 166, 200
95, 167, 160
95, 168, 260
95, 169, 420
95, 170, 145
95, 171, 405
95, 172, 120
95, 173, 475
95, 174, 455
95, 175, 445
95, 176, 425
95, 177, 410
95, 178, 140
95, 179, 135
95, 180, 125
95, 181, 280
95, 182, 250
95, 183, 240
95, 184, 220
95, 185, 465
95, 186, 340
95, 187, 125
95, 188, 370
95, 189, 355
95, 190, 335
95, 191, 335
96, 1, 320
96, 2, 335
96, 3, 325
96, 4, 375
96, 5, 430
96, 6, 430
96, 7, 430
96, 8, 420
96, 9, 350
96, 10, 285
96, 11, 270
96, 12, 325
96, 13, 495
96, 14, 495
96, 15, 330
96, 16, 340
96, 17, 370
96, 18, 265
96, 19, 375
96, 20, 375
96, 21, 460
96, 22, 415
96, 23, 455
96, 24, 430
96, 25, 430
96, 26, 390
96, 27, 395
96, 28, 390
96, 29, 395
96, 30, 390
96, 31, 440
96, 32, 400
96, 33, 425
96, 34, 455
96, 35, 440
96, 36, 440
96, 37, 430
96, 38, 415
96, 39, 375
96, 40, 415
96, 41, 480
96, 42, 405
96, 43, 220
96, 44, 240
96, 45, 260
96, 46, 290
96, 47, 320
96, 48, 425
96, 49, 410
96, 50, 465
96, 51, 430
96, 52, 445
96, 53, 405
96, 54, 390
96, 55, 390
96, 56, 430
96, 57, 390
96, 58, 455
96, 59, 445
96, 60, 435
96, 61, 425
96, 62, 410
96, 63, 400
96, 64, 375
96, 65, 360
96, 66, 390
96, 67, 460
96, 68, 430
96, 69, 425
96, 70, 545
96, 71, 425
96, 72, 440
96, 73, 410
96, 74, 425
96, 75, 400
96, 76, 380
96, 77, 320
96, 78, 330
96, 79, 350
96, 80, 370
96, 81, 400
96, 82, 390
96, 83, 385
96, 84, 375
96, 85, 365
96, 86, 365
96, 87, 400
96, 88, 415
96, 89, 395
96, 90, 355
96, 91, 370
96, 92, 445
96, 93, 410
96, 94, 395
96, 95, 365
96, 97, 160
96, 98, 245
96, 99, 250
96, 100, 255
96, 101, 305
96, 102, 285
96, 103, 335
96, 104, 465
96, 105, 455
96, 106, 225
96, 107, 210
96, 108, 220
96, 109, 210
96, 110, 365
96, 111, 390
96, 112, 380
96, 113, 360
96, 114, 365
96, 115, 395
96, 116, 485
96, 117, 405
96, 118, 425
96, 119, 245
96, 120, 480
96, 121, 445
96, 122, 345
96, 123, 290
96, 124, 365
96, 125, 395
96, 126, 360
96, 127, 285
96, 128, 310
96, 129, 290
96, 130, 355
96, 131, 225
96, 132, 205
96, 133, 140
96, 134, 150
96, 135, 255
96, 136, 365
96, 137, 255
96, 138, 195
96, 139, 230
96, 140, 215
96, 141, 200
96, 142, 195
96, 143, 215
96, 144, 230
96, 145, 405
96, 146, 375
96, 147, 340
96, 148, 325
96, 149, 175
96, 150, 215
96, 151, 440
96, 152, 345
96, 153, 520
96, 154, 350
96, 155, 390
96, 156, 390
96, 157, 380
96, 158, 355
96, 159, 345
96, 160, 335
96, 161, 320
96, 162, 310
96, 163, 300
96, 164, 295
96, 165, 280
96, 166, 135
96, 167, 135
96, 168, 300
96, 169, 315
96, 170, 255
96, 171, 250
96, 172, 135
96, 173, 380
96, 174, 355
96, 175, 345
96, 176, 335
96, 177, 320
96, 178, 125
96, 179, 195
96, 180, 185
96, 181, 325
96, 182, 295
96, 183, 280
96, 184, 255
96, 185, 285
96, 186, 250
96, 187, 140
96, 188, 415
96, 189, 405
96, 190, 410
96, 191, 410
97, 1, 195
97, 2, 270
97, 3, 230
97, 4, 265
97, 5, 275
97, 6, 260
97, 7, 275
97, 8, 250
97, 9, 200
97, 10, 160
97, 11, 190
97, 12, 155
97, 13, 165
97, 14, 185
97, 15, 165
97, 16, 175
97, 17, 200
97, 18, 175
97, 19, 215
97, 20, 215
97, 21, 255
97, 22, 255
97, 23, 240
97, 24, 210
97, 25, 260
97, 26, 295
97, 27, 290
97, 28, 270
97, 29, 265
97, 30, 250
97, 31, 240
97, 32, 225
97, 33, 235
97, 34, 260
97, 35, 265
97, 36, 265
97, 37, 270
97, 38, 270
97, 39, 265
97, 40, 275
97, 41, 240
97, 42, 290
97, 43, 135
97, 44, 135
97, 45, 140
97, 46, 135
97, 47, 135
97, 48, 260
97, 49, 260
97, 50, 285
97, 51, 310
97, 52, 300
97, 53, 260
97, 54, 280
97, 55, 250
97, 56, 275
97, 57, 260
97, 58, 250
97, 59, 280
97, 60, 285
97, 61, 280
97, 62, 280
97, 63, 275
97, 64, 270
97, 65, 265
97, 66, 280
97, 67, 265
97, 68, 240
97, 69, 240
97, 70, 225
97, 71, 250
97, 72, 260
97, 73, 255
97, 74, 280
97, 75, 275
97, 76, 270
97, 77, 250
97, 78, 260
97, 79, 265
97, 80, 275
97, 81, 245
97, 82, 255
97, 83, 265
97, 84, 260
97, 85, 250
97, 86, 270
97, 87, 275
97, 88, 290
97, 89, 280
97, 90, 255
97, 91, 255
97, 92, 230
97, 93, 220
97, 94, 190
97, 95, 155
97, 96, 160
97, 98, 160
97, 99, 165
97, 100, 165
97, 101, 220
97, 102, 230
97, 103, 235
97, 104, 250
97, 105, 250
97, 106, 135
97, 107, 135
97, 108, 145
97, 109, 145
97, 110, 260
97, 111, 255
97, 112, 250
97, 113, 250
97, 114, 250
97, 115, 270
97, 116, 175
97, 117, 275
97, 118, 270
97, 119, 155
97, 120, 220
97, 121, 260
97, 122, 260
97, 123, 235
97, 124, 265
97, 125, 260
97, 126, 260
97, 127, 235
97, 128, 245
97, 129, 240
97, 130, 170
97, 131, 110
97, 132, 110
97, 133, 105
97, 134, 120
97, 135, 120
97, 136, 230
97, 137, 125
97, 138, 105
97, 139, 125
97, 140, 120
97, 141, 115
97, 142, 125
97, 143, 125
97, 144, 125
97, 145, 270
97, 146, 260
97, 147, 250
97, 148, 245
97, 149, 115
97, 150, 105
97, 151, 255
97, 152, 260
97, 153, 225
97, 154, 265
97, 155, 300
97, 156, 200
97, 157, 210
97, 158, 215
97, 159, 215
97, 160, 215
97, 161, 215
97, 162, 180
97, 163, 175
97, 164, 175
97, 165, 150
97, 166, 95
97, 167, 95
97, 168, 185
97, 169, 180
97, 170, 145
97, 171, 115
97, 172, 95
97, 173, 210
97, 174, 215
97, 175, 215
97, 176, 175
97, 177, 215
97, 178, 95
97, 179, 140
97, 180, 140
97, 181, 240
97, 182, 225
97, 183, 220
97, 184, 205
97, 185, 145
97, 186, 125
97, 187, 100
97, 188, 275
97, 189, 270
97, 190, 255
97, 191, 255
98, 1, 310
98, 2, 315
98, 3, 310
98, 4, 350
98, 5, 365
98, 6, 360
98, 7, 370
98, 8, 325
98, 9, 305
98, 10, 290
98, 11, 265
98, 12, 190
98, 13, 200
98, 14, 170
98, 15, 150
98, 16, 140
98, 17, 70
98, 18, 150
98, 19, 130
98, 20, 140
98, 21, 265
98, 22, 235
98, 23, 275
98, 24, 285
98, 25, 360
98, 26, 305
98, 27, 330
98, 28, 355
98, 29, 355
98, 30, 345
98, 31, 350
98, 32, 235
98, 33, 220
98, 34, 275
98, 35, 220
98, 36, 175
98, 37, 180
98, 38, 190
98, 39, 190
98, 40, 255
98, 41, 245
98, 42, 330
98, 43, 130
98, 44, 130
98, 45, 125
98, 46, 145
98, 47, 145
98, 48, 270
98, 49, 285
98, 50, 265
98, 51, 315
98, 52, 305
98, 53, 280
98, 54, 240
98, 55, 235
98, 56, 305
98, 57, 250
98, 58, 255
98, 59, 185
98, 60, 200
98, 61, 205
98, 62, 205
98, 63, 205
98, 64, 200
98, 65, 195
98, 66, 240
98, 67, 255
98, 68, 225
98, 69, 235
98, 70, 200
98, 71, 235
98, 72, 280
98, 73, 255
98, 74, 250
98, 75, 260
98, 76, 255
98, 77, 260
98, 78, 275
98, 79, 275
98, 80, 285
98, 81, 240
98, 82, 255
98, 83, 325
98, 84, 250
98, 85, 240
98, 86, 250
98, 87, 260
98, 88, 275
98, 89, 270
98, 90, 260
98, 91, 240
98, 92, 225
98, 93, 75
98, 94, 60
98, 95, 165
98, 96, 245
98, 97, 160
98, 99, 75
98, 100, 75
98, 101, 280
98, 102, 295
98, 103, 300
98, 104, 185
98, 105, 195
98, 106, 105
98, 107, 95
98, 108, 120
98, 109, 120
98, 110, 240
98, 111, 300
98, 112, 250
98, 113, 260
98, 114, 255
98, 115, 265
98, 116, 240
98, 117, 300
98, 118, 155
98, 119, 120
98, 120, 200
98, 121, 280
98, 122, 305
98, 123, 305
98, 124, 315
98, 125, 240
98, 126, 310
98, 127, 245
98, 128, 255
98, 129, 245
98, 130, 285
98, 131, 230
98, 132, 145
98, 133, 150
98, 134, 155
98, 135, 195
98, 136, 250
98, 137, 195
98, 138, 145
98, 139, 155
98, 140, 145
98, 141, 140
98, 142, 145
98, 143, 155
98, 144, 160
98, 145, 275
98, 146, 260
98, 147, 250
98, 148, 245
98, 149, 245
98, 150, 210
98, 151, 355
98, 152, 255
98, 153, 235
98, 154, 255
98, 155, 245
98, 156, 325
98, 157, 330
98, 158, 320
98, 159, 315
98, 160, 310
98, 161, 305
98, 162, 300
98, 163, 295
98, 164, 295
98, 165, 285
98, 166, 205
98, 167, 175
98, 168, 120
98, 169, 245
98, 170, 125
98, 171, 290
98, 172, 130
98, 173, 330
98, 174, 320
98, 175, 315
98, 176, 310
98, 177, 305
98, 178, 185
98, 179, 130
98, 180, 125
98, 181, 175
98, 182, 160
98, 183, 155
98, 184, 145
98, 185, 305
98, 186, 290
98, 187, 130
98, 188, 190
98, 189, 190
98, 190, 230
98, 191, 230
99, 1, 310
99, 2, 315
99, 3, 315
99, 4, 355
99, 5, 370
99, 6, 360
99, 7, 370
99, 8, 325
99, 9, 310
99, 10, 295
99, 11, 275
99, 12, 230
99, 13, 200
99, 14, 170
99, 15, 155
99, 16, 140
99, 17, 90
99, 18, 165
99, 19, 140
99, 20, 150
99, 21, 265
99, 22, 235
99, 23, 275
99, 24, 290
99, 25, 365
99, 26, 305
99, 27, 330
99, 28, 315
99, 29, 355
99, 30, 345
99, 31, 355
99, 32, 240
99, 33, 220
99, 34, 280
99, 35, 230
99, 36, 185
99, 37, 195
99, 38, 200
99, 39, 200
99, 40, 255
99, 41, 250
99, 42, 300
99, 43, 135
99, 44, 135
99, 45, 135
99, 46, 145
99, 47, 150
99, 48, 270
99, 49, 280
99, 50, 265
99, 51, 320
99, 52, 305
99, 53, 285
99, 54, 240
99, 55, 235
99, 56, 310
99, 57, 255
99, 58, 265
99, 59, 200
99, 60, 215
99, 61, 215
99, 62, 215
99, 63, 210
99, 64, 205
99, 65, 200
99, 66, 240
99, 67, 260
99, 68, 225
99, 69, 235
99, 70, 200
99, 71, 240
99, 72, 285
99, 73, 255
99, 74, 250
99, 75, 260
99, 76, 255
99, 77, 260
99, 78, 275
99, 79, 275
99, 80, 285
99, 81, 245
99, 82, 255
99, 83, 335
99, 84, 250
99, 85, 240
99, 86, 250
99, 87, 260
99, 88, 275
99, 89, 270
99, 90, 260
99, 91, 240
99, 92, 230
99, 93, 110
99, 94, 95
99, 95, 170
99, 96, 250
99, 97, 165
99, 98, 75
99, 100, 70
99, 101, 280
99, 102, 295
99, 103, 300
99, 104, 195
99, 105, 205
99, 106, 100
99, 107, 80
99, 108, 115
99, 109, 120
99, 110, 240
99, 111, 305
99, 112, 250
99, 113, 260
99, 114, 255
99, 115, 265
99, 116, 240
99, 117, 300
99, 118, 165
99, 119, 125
99, 120, 205
99, 121, 290
99, 122, 305
99, 123, 305
99, 124, 315
99, 125, 240
99, 126, 315
99, 127, 240
99, 128, 250
99, 129, 245
99, 130, 290
99, 131, 240
99, 132, 150
99, 133, 150
99, 134, 155
99, 135, 200
99, 136, 250
99, 137, 200
99, 138, 145
99, 139, 160
99, 140, 150
99, 141, 145
99, 142, 150
99, 143, 160
99, 144, 165
99, 145, 275
99, 146, 265
99, 147, 255
99, 148, 250
99, 149, 205
99, 150, 215
99, 151, 360
99, 152, 255
99, 153, 245
99, 154, 255
99, 155, 245
99, 156, 330
99, 157, 330
99, 158, 325
99, 159, 320
99, 160, 315
99, 161, 305
99, 162, 305
99, 163, 300
99, 164, 295
99, 165, 285
99, 166, 205
99, 167, 175
99, 168, 125
99, 169, 250
99, 170, 110
99, 171, 295
99, 172, 130
99, 173, 330
99, 174, 325
99, 175, 320
99, 176, 315
99, 177, 305
99, 178, 190
99, 179, 130
99, 180, 120
99, 181, 175
99, 182, 165
99, 183, 155
99, 184, 145
99, 185, 310
99, 186, 295
99, 187, 130
99, 188, 200
99, 189, 195
99, 190, 230
99, 191, 230
100, 1, 315
100, 2, 315
100, 3, 315
100, 4, 360
100, 5, 375
100, 6, 365
100, 7, 375
100, 8, 330
100, 9, 315
100, 10, 295
100, 11, 275
100, 12, 235
100, 13, 205
100, 14, 180
100, 15, 165
100, 16, 150
100, 17, 110
100, 18, 180
100, 19, 145
100, 20, 150
100, 21, 280
100, 22, 235
100, 23, 285
100, 24, 300
100, 25, 365
100, 26, 335
100, 27, 335
100, 28, 320
100, 29, 320
100, 30, 350
100, 31, 365
100, 32, 245
100, 33, 225
100, 34, 290
100, 35, 240
100, 36, 200
100, 37, 205
100, 38, 210
100, 39, 210
100, 40, 260
100, 41, 265
100, 42, 305
100, 43, 80
100, 44, 140
100, 45, 140
100, 46, 155
100, 47, 160
100, 48, 275
100, 49, 285
100, 50, 265
100, 51, 320
100, 52, 305
100, 53, 285
100, 54, 240
100, 55, 235
100, 56, 320
100, 57, 200
100, 58, 275
100, 59, 210
100, 60, 225
100, 61, 220
100, 62, 220
100, 63, 220
100, 64, 215
100, 65, 205
100, 66, 240
100, 67, 265
100, 68, 225
100, 69, 240
100, 70, 205
100, 71, 245
100, 72, 295
100, 73, 260
100, 74, 250
100, 75, 265
100, 76, 260
100, 77, 260
100, 78, 265
100, 79, 280
100, 80, 285
100, 81, 245
100, 82, 260
100, 83, 345
100, 84, 250
100, 85, 240
100, 86, 250
100, 87, 265
100, 88, 280
100, 89, 270
100, 90, 260
100, 91, 240
100, 92, 235
100, 93, 125
100, 94, 120
100, 95, 185
100, 96, 255
100, 97, 165
100, 98, 75
100, 99, 70
100, 101, 285
100, 102, 300
100, 103, 300
100, 104, 220
100, 105, 220
100, 106, 100
100, 107, 85
100, 108, 120
100, 109, 120
100, 110, 245
100, 111, 315
100, 112, 250
100, 113, 270
100, 114, 260
100, 115, 265
100, 116, 250
100, 117, 300
100, 118, 175
100, 119, 135
100, 120, 210
100, 121, 300
100, 122, 310
100, 123, 305
100, 124, 320
100, 125, 240
100, 126, 315
100, 127, 240
100, 128, 255
100, 129, 240
100, 130, 295
100, 131, 250
100, 132, 150
100, 133, 150
100, 134, 160
100, 135, 205
100, 136, 255
100, 137, 205
100, 138, 145
100, 139, 175
100, 140, 160
100, 141, 155
100, 142, 160
100, 143, 165
100, 144, 175
100, 145, 280
100, 146, 270
100, 147, 255
100, 148, 250
100, 149, 250
100, 150, 225
100, 151, 365
100, 152, 255
100, 153, 260
100, 154, 255
100, 155, 250
100, 156, 335
100, 157, 340
100, 158, 330
100, 159, 325
100, 160, 320
100, 161, 310
100, 162, 305
100, 163, 300
100, 164, 295
100, 165, 285
100, 166, 210
100, 167, 215
100, 168, 135
100, 169, 255
100, 170, 110
100, 171, 300
100, 172, 130
100, 173, 340
100, 174, 330
100, 175, 325
100, 176, 320
100, 177, 310
100, 178, 160
100, 179, 130
100, 180, 125
100, 181, 180
100, 182, 165
100, 183, 160
100, 184, 150
100, 185, 310
100, 186, 300
100, 187, 130
100, 188, 205
100, 189, 205
100, 190, 230
100, 191, 230
101, 1, 130
101, 2, 135
101, 3, 150
101, 4, 190
101, 5, 235
101, 6, 255
101, 7, 270
101, 8, 260
101, 9, 230
101, 10, 295
101, 11, 265
101, 12, 285
101, 13, 285
101, 14, 295
101, 15, 290
101, 16, 300
101, 17, 300
101, 18, 270
101, 19, 295
101, 20, 295
101, 21, 315
101, 22, 290
101, 23, 270
101, 24, 250
